wdir,temp,maxt,visibility,wspd,datetimeStr,solarenergy,heatindex,cloudcover,mint,datetime,precip,solarradiation,weathertype,snowdepth,sealevelpressure,snow,dew,humidity,precipcover,wgust,conditions,windchill,info,address,date,location
258.0,25.3,29.2,25.0,7.6,"1992-09-30","",28.3,0.0,18.9,717811200000,0.0,"","","",1016.0,"",9.3,36.82,0.0,"","Clear","","","36.138802,33.267837","1992-09-30","yenikas"
258.33,24.1,29.1,25.0,9.4,"1992-10-01","",28.6,0.0,18.2,717897600000,0.0,"","","",1013.0,"",11.3,46.14,0.0,"","Clear","","","36.138802,33.267837","1992-10-01","yenikas"
250.0,22.8,28.1,25.0,7.6,"1992-10-02","",30.1,0.0,16.2,717984000000,0.0,"","","",1013.4,"",15.7,65.58,0.0,"","Clear","","","36.138802,33.267837","1992-10-02","yenikas"
281.67,21.1,27.7,25.0,9.4,"1992-10-03","",29.8,0.0,15.7,718070400000,0.0,"","","",1014.4,"",14.9,67.91,0.0,"","Clear","","","36.138802,33.267837","1992-10-03","yenikas"
241.25,21.9,27.4,25.0,7.6,"1992-10-04","",28.8,0.0,16.4,718156800000,0.0,"","","",1016.3,"",16.5,72.17,0.0,"","Clear","","","36.138802,33.267837","1992-10-04","yenikas"
270.0,22.5,28.2,25.0,7.6,"1992-10-05","",32.1,0.0,18.1,718243200000,0.0,"","","",1016.7,"",18.6,79.19,0.0,"","Clear","","","36.138802,33.267837","1992-10-05","yenikas"
222.5,25.7,28.7,25.0,14.8,"1992-10-06","",34.0,0.0,22.4,718329600000,0.0,"","","",1015.9,"",20.0,72.49,0.0,"","Clear","","","36.138802,33.267837","1992-10-06","yenikas"
162.5,25.5,30.7,25.0,11.2,"1992-10-07","",33.6,1.3,21.4,718416000000,0.0,"","","",1015.1,"",19.2,69.58,0.0,"","Clear","","","36.138802,33.267837","1992-10-07","yenikas"
250.0,23.3,28.7,25.0,7.6,"1992-10-08","",31.4,20.0,18.4,718502400000,0.0,"","","",1011.7,"",18.7,76.06,0.0,"","Clear","","","36.138802,33.267837","1992-10-08","yenikas"
290.0,24.2,29.4,25.0,14.8,"1992-10-09","",28.5,0.0,18.9,718588800000,0.0,"","","",1009.2,"",13.3,56.27,0.0,"","Clear","","","36.138802,33.267837","1992-10-09","yenikas"
292.5,21.7,25.1,25.0,18.4,"1992-10-10","","",0.0,18.9,718675200000,0.0,"","","",1014.3,"",5.1,35.01,0.0,"","Clear","","","36.138802,33.267837","1992-10-10","yenikas"
261.25,20.6,27.2,25.0,11.2,"1992-10-11","",27.3,6.3,15.2,718761600000,0.0,"","","",1015.9,"",10.6,54.95,0.0,"","Clear","","","36.138802,33.267837","1992-10-11","yenikas"
280.0,20.4,27.9,25.0,9.4,"1992-10-12","",28.0,0.0,15.2,718848000000,0.0,"","","",1015.8,"",13.4,65.39,0.0,"","Clear","","","36.138802,33.267837","1992-10-12","yenikas"
233.75,21.7,27.4,25.0,5.4,"1992-10-13","",28.8,26.3,16.4,718934400000,0.0,"","","",1015.4,"",15.6,69.29,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-10-13","yenikas"
265.0,22.4,27.4,25.0,9.4,"1992-10-14","",28.8,20.0,17.9,719020800000,0.0,"","","",1015.3,"",19.4,84.12,0.0,"","Clear","","","36.138802,33.267837","1992-10-14","yenikas"
248.33,21.9,26.7,25.0,7.6,"1992-10-15","","",16.7,17.7,719107200000,0.0,"","","",1015.5,"",17.5,77.1,0.0,"","Clear","","","36.138802,33.267837","1992-10-15","yenikas"
250.0,23.5,28.4,25.0,7.6,"1992-10-16","",28.8,38.8,17.7,719193600000,0.0,"","","",1012.8,"",15.6,64.33,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-10-16","yenikas"
280.0,24.4,29.7,25.0,9.4,"1992-10-17","",30.4,0.0,20.4,719280000000,0.0,"","","",1012.8,"",12.4,48.02,0.0,"","Clear","","","36.138802,33.267837","1992-10-17","yenikas"
241.67,23.7,29.1,25.0,9.4,"1992-10-18","",29.7,8.3,18.1,719366400000,0.0,"","","",1015.7,"",14.2,58.12,0.0,"","Clear","","","36.138802,33.267837","1992-10-18","yenikas"
206.67,23.0,28.1,25.0,7.6,"1992-10-19","",28.5,21.7,16.7,719452800000,0.0,"","","",1015.4,"",14.3,59.93,0.0,"","Clear","","","36.138802,33.267837","1992-10-19","yenikas"
265.0,20.9,26.2,25.0,7.6,"1992-10-20","","",8.0,16.2,719539200000,0.0,"","","",1015.7,"",17.7,82.47,0.0,"","Clear","","","36.138802,33.267837","1992-10-20","yenikas"
246.67,21.8,26.1,25.0,7.6,"1992-10-21","","",0.0,16.7,719625600000,0.0,"","","",1015.2,"",18.4,82.3,0.0,"","Clear","","","36.138802,33.267837","1992-10-21","yenikas"
168.33,22.7,26.6,22.5,7.6,"1992-10-22","","",18.3,16.9,719712000000,0.0,"","","",1014.7,"",19.7,83.98,0.0,"","Clear","","","36.138802,33.267837","1992-10-22","yenikas"
261.67,22.2,26.4,25.0,9.4,"1992-10-23","","",26.7,17.6,719798400000,0.0,"","","",1016.6,"",18.5,80.58,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-10-23","yenikas"
245.0,22.6,25.9,25.0,14.8,"1992-10-24","","",23.3,17.6,719884800000,0.0,"","","",1015.8,"",18.9,80.1,0.0,"","Clear","","","36.138802,33.267837","1992-10-24","yenikas"
213.33,22.4,26.1,25.0,20.5,"1992-10-25","","",5.0,18.1,719971200000,0.0,"","","",1012.2,"",16.0,69.02,0.0,"","Clear","","","36.138802,33.267837","1992-10-25","yenikas"
253.33,20.9,24.7,25.0,16.6,"1992-10-26","","",20.0,18.1,720057600000,0.0,"","","",1017.7,"",11.3,55.09,0.0,"","Clear","","","36.138802,33.267837","1992-10-26","yenikas"
198.33,20.0,24.1,25.0,11.2,"1992-10-27","","",38.3,15.9,720144000000,0.0,"","","",1017.4,"",15.5,76.02,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-10-27","yenikas"
233.33,20.3,23.9,25.0,7.6,"1992-10-28","","",35.0,15.9,720230400000,0.0,"","","",1018.7,"",17.3,83.48,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-10-28","yenikas"
236.67,20.9,25.1,25.0,11.2,"1992-10-29","","",23.3,17.2,720316800000,0.0,"","","",1020.5,"",17.7,82.94,0.0,"","Clear","","","36.138802,33.267837","1992-10-29","yenikas"
260.0,21.4,25.7,25.0,11.2,"1992-10-30","","",16.7,16.9,720403200000,0.0,"","","",1021.4,"",16.6,75.65,0.0,"","Clear","","","36.138802,33.267837","1992-10-30","yenikas"
266.67,23.0,27.7,25.0,9.4,"1992-10-31","",28.3,0.0,17.4,720489600000,0.0,"","","",1020.0,"",16.2,67.64,0.0,"","Clear","","","36.138802,33.267837","1992-10-31","yenikas"
290.0,25.3,30.2,25.0,11.2,"1992-11-01","",29.3,0.0,21.1,720576000000,0.0,"","","",1018.9,"",11.0,41.72,0.0,"","Clear","","","36.138802,33.267837","1992-11-01","yenikas"
232.0,26.3,30.7,25.0,14.8,"1992-11-02","",29.6,0.0,22.7,720662400000,0.0,"","","",1018.5,"",11.1,39.19,0.0,"","Clear","","","36.138802,33.267837","1992-11-02","yenikas"
246.67,26.3,28.9,25.0,14.8,"1992-11-03","",28.1,10.0,22.9,720748800000,0.0,"","","",1017.8,"",10.2,36.49,0.0,"","Clear","","","36.138802,33.267837","1992-11-03","yenikas"
190.0,25.7,28.9,25.0,11.2,"1992-11-04","",28.4,60.0,22.1,720835200000,0.0,"","","",1018.4,"",13.2,46.31,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-11-04","yenikas"
262.5,24.4,29.2,25.0,9.4,"1992-11-05","",28.7,15.0,19.7,720921600000,0.0,"","","",1016.7,"",12.9,49.53,0.0,"","Clear","","","36.138802,33.267837","1992-11-05","yenikas"
333.33,20.6,22.9,25.0,27.7,"1992-11-06","","",15.0,18.4,721008000000,0.0,"","","",1013.2,"",9.6,49.33,0.0,"","Clear","","","36.138802,33.267837","1992-11-06","yenikas"
300.0,15.0,17.9,25.0,22.3,"1992-11-07","","",20.0,12.2,721094400000,0.0,"","","",1018.2,"",3.2,45.28,0.0,"","Clear","","","36.138802,33.267837","1992-11-07","yenikas"
248.0,16.2,21.1,25.0,13.0,"1992-11-08","","",0.0,12.4,721180800000,0.0,"","","",1020.8,"",4.9,47.35,0.0,"","Clear","","","36.138802,33.267837","1992-11-08","yenikas"
186.25,16.3,20.1,25.0,9.4,"1992-04-25","","",38.8,12.2,704160000000,0.0,"","","",1014.1,"",12.8,80.27,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-04-25","yenikas"
237.5,18.1,21.7,25.0,16.6,"1992-04-26","","",10.0,14.7,704246400000,0.0,"","","",1015.9,"",11.5,66.08,0.0,"","Clear","","","36.138802,33.267837","1992-04-26","yenikas"
240.0,19.7,22.4,25.0,11.2,"1992-04-27","","",8.8,17.2,704332800000,0.0,"","","",1015.9,"",8.4,49.67,0.0,"","Clear","","","36.138802,33.267837","1992-04-27","yenikas"
262.5,17.6,22.9,25.0,9.4,"1992-04-28","","",6.3,12.1,704419200000,0.0,"","","",1014.0,"",12.6,74.2,0.0,"","Clear","","","36.138802,33.267837","1992-04-28","yenikas"
277.14,19.5,25.2,25.0,7.6,"1992-04-29","","",8.8,12.2,704505600000,0.0,"","","",1009.8,"",12.8,66.79,0.0,"","Clear","","","36.138802,33.267837","1992-04-29","yenikas"
223.75,20.9,26.2,25.0,14.8,"1992-04-30","","",6.3,15.7,704592000000,0.0,"","","",1009.6,"",15.2,70.46,0.0,"","Clear","","","36.138802,33.267837","1992-04-30","yenikas"
155.71,19.6,24.4,22.8,9.4,"1992-05-01","","",1.3,14.4,704678400000,0.0,"","","",1011.5,"",15.2,76.51,0.0,"","Clear","","","36.138802,33.267837","1992-05-01","yenikas"
238.57,20.3,24.6,25.0,13.0,"1992-05-02","","",7.1,14.7,704764800000,0.0,"","","",1011.1,"",9.4,54.47,0.0,"","Clear","","","36.138802,33.267837","1992-05-02","yenikas"
265.0,21.8,25.7,25.0,20.5,"1992-05-03","","",11.7,16.9,704851200000,0.0,"","","",1010.9,"",5.9,35.83,0.0,"","Clear","","","36.138802,33.267837","1992-05-03","yenikas"
205.71,21.9,27.7,25.0,11.2,"1992-05-04","",27.0,28.6,16.6,704937600000,0.0,"","","",1006.9,"",8.0,41.43,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-05-04","yenikas"
157.14,18.4,21.4,25.0,24.1,"1992-05-05","","",52.9,16.4,705024000000,0.5,"","Rain Showers, Sky Coverage Increasing","",1009.0,"",14.3,77.79,14.29,"","Rain, Partially cloudy","","","36.138802,33.267837","1992-05-05","yenikas"
237.14,18.0,22.7,25.0,13.0,"1992-05-06","","",70.0,15.1,705110400000,0.0,"","","",1011.8,"",13.9,77.8,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-05-06","yenikas"
204.29,20.3,26.2,25.0,29.5,"1992-05-07","","",50.0,15.1,705196800000,0.3,"","Sky Coverage Decreasing","",1004.0,"",14.7,74.2,14.29,"","Rain, Partially cloudy","","","36.138802,33.267837","1992-05-07","yenikas"
152.5,18.1,19.9,21.3,11.2,"1992-05-08","","",81.3,15.1,705283200000,25.7,"","Lightning Without Thunder, Rain Showers, Sky Coverage Increasing","",1001.0,"",15.8,87.22,25.0,"","Rain, Overcast","","","36.138802,33.267837","1992-05-08","yenikas"
124.29,19.2,22.9,25.0,11.2,"1992-05-09","","",52.5,15.1,705369600000,0.3,"","Sky Coverage Decreasing, Sky Coverage Increasing","",1002.7,"",16.0,82.54,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","1992-05-09","yenikas"
265.71,18.6,23.4,25.0,7.6,"1992-05-10","","",21.4,14.1,705456000000,0.0,"","","",1010.8,"",15.3,81.88,0.0,"","Clear","","","36.138802,33.267837","1992-05-10","yenikas"
227.14,19.4,23.2,22.8,11.2,"1992-05-11","","",13.8,14.9,705542400000,0.0,"","","",1016.7,"",16.3,82.82,0.0,"","Clear","","","36.138802,33.267837","1992-05-11","yenikas"
204.29,19.9,24.1,25.0,7.6,"1992-05-12","","",6.3,14.9,705628800000,0.0,"","","",1015.6,"",16.5,81.97,0.0,"","Clear","","","36.138802,33.267837","1992-05-12","yenikas"
132.5,21.3,25.4,25.0,9.4,"1992-05-13","","",28.8,16.7,705715200000,0.0,"","","",1015.4,"",17.7,80.74,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-05-13","yenikas"
266.25,22.3,28.2,25.0,5.4,"1992-05-14","",27.6,40.0,15.7,705801600000,0.0,"","","",1015.2,"",14.0,64.38,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-05-14","yenikas"
251.43,23.6,27.7,25.0,11.2,"1992-05-15","",27.8,46.3,19.9,705888000000,0.0,"","","",1011.7,"",13.9,54.88,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-05-15","yenikas"
262.5,20.8,23.9,23.1,18.4,"1992-05-16","","",52.5,17.6,705974400000,9.0,"","Thunderstorm, Sky Coverage Decreasing","",1008.2,"",16.0,75.1,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","1992-05-16","yenikas"
320.0,15.8,17.7,21.9,18.4,"1992-05-17","","",70.0,12.2,706060800000,12.0,"","Thunderstorm, Rain Showers, Sky Coverage Increasing","",1007.4,"",12.0,78.97,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","1992-05-17","yenikas"
220.0,15.1,20.1,20.0,14.8,"1992-05-18","","",60.0,11.1,706147200000,18.0,"","Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Unchanged","",1007.9,"",11.0,77.81,28.57,"","Rain, Partially cloudy","","","36.138802,33.267837","1992-05-18","yenikas"
210.0,17.4,21.2,25.0,13.0,"1992-05-19","","",28.8,12.2,706233600000,0.0,"","","",1017.6,"",12.7,75.13,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-05-19","yenikas"
221.43,19.5,23.7,25.0,7.6,"1992-05-20","","",11.4,14.4,706320000000,0.0,"","","",1016.8,"",14.9,76.17,0.0,"","Clear","","","36.138802,33.267837","1992-05-20","yenikas"
248.75,20.1,25.7,25.0,11.2,"1992-05-21","","",16.3,14.1,706406400000,0.0,"","","",1014.4,"",11.6,63.21,0.0,"","Clear","","","36.138802,33.267837","1992-05-21","yenikas"
227.5,22.4,26.7,25.0,11.2,"1992-05-22","","",1.3,16.4,706492800000,0.0,"","","",1012.7,"",12.0,53.23,0.0,"","Clear","","","36.138802,33.267837","1992-05-22","yenikas"
183.75,20.0,24.1,25.0,14.8,"1992-05-23","","",26.3,14.7,706579200000,0.0,"","","",1012.5,"",16.7,82.23,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-05-23","yenikas"
150.0,20.3,23.4,25.0,11.2,"1992-05-24","","",51.3,16.9,706665600000,0.0,"","","",1011.5,"",17.2,83.26,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-05-24","yenikas"
251.25,21.1,25.7,25.0,11.2,"1992-05-25","","",25.0,17.4,706752000000,0.0,"","","",1012.7,"",16.1,75.18,0.0,"","Clear","","","36.138802,33.267837","1992-05-25","yenikas"
242.5,23.2,27.7,25.0,14.8,"1992-05-26","",27.8,16.3,18.2,706838400000,0.0,"","","",1014.2,"",15.6,64.37,0.0,"","Clear","","","36.138802,33.267837","1992-05-26","yenikas"
261.43,25.2,31.6,25.0,13.0,"1992-05-27","",32.3,37.1,20.7,706924800000,0.0,"","","",1012.6,"",17.0,61.86,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-05-27","yenikas"
216.25,26.5,31.2,25.0,11.2,"1992-05-28","",32.2,45.0,21.2,707011200000,0.0,"","","",1010.0,"",17.0,56.76,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-05-28","yenikas"
157.14,23.1,26.9,25.0,9.4,"1992-05-29","",28.7,14.3,18.6,707097600000,0.0,"","","",1012.0,"",19.6,81.2,0.0,"","Clear","","","36.138802,33.267837","1992-05-29","yenikas"
212.22,21.7,25.2,25.0,9.4,"1992-05-30","","",13.3,17.1,707184000000,0.0,"","","",1013.8,"",18.1,80.82,0.0,"","Clear","","","36.138802,33.267837","1992-05-30","yenikas"
187.5,21.3,25.2,25.0,11.2,"1992-05-31","","",28.8,17.9,707270400000,0.0,"","","",1012.1,"",17.6,80.52,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-05-31","yenikas"
240.0,22.4,26.2,22.9,11.2,"1992-06-01","","",45.7,17.6,707356800000,0.0,"","","",1010.1,"",17.9,76.74,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-06-01","yenikas"
140.0,23.2,27.1,25.0,13.0,"1992-06-02","",28.0,21.3,18.1,707443200000,0.0,"","","",1011.0,"",17.3,71.88,0.0,"","Clear","","","36.138802,33.267837","1992-06-02","yenikas"
231.25,22.2,26.1,25.0,13.0,"1992-06-03","","",17.5,16.9,707529600000,0.0,"","","",1012.4,"",18.6,80.84,0.0,"","Clear","","","36.138802,33.267837","1992-06-03","yenikas"
183.75,22.6,26.4,25.0,11.2,"1992-06-04","","",3.8,18.2,707616000000,0.0,"","","",1010.9,"",19.2,82.12,0.0,"","Clear","","","36.138802,33.267837","1992-06-04","yenikas"
200.0,23.1,27.6,25.0,11.2,"1992-06-05","",28.8,25.0,18.6,707702400000,0.0,"","","",1009.4,"",19.4,80.71,0.0,"","Clear","","","36.138802,33.267837","1992-06-05","yenikas"
220.0,24.1,28.2,24.4,11.2,"1992-06-06","",28.8,28.8,18.7,707788800000,0.0,"","Thunderstorm Without Precipitation, Sky Coverage Decreasing","",1009.4,"",18.1,70.29,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-06-06","yenikas"
203.75,24.2,28.2,25.0,9.4,"1992-06-07","",29.3,13.8,18.9,707875200000,0.0,"","","",1010.9,"",19.4,76.31,0.0,"","Clear","","","36.138802,33.267837","1992-06-07","yenikas"
220.0,24.0,28.1,25.0,9.4,"1992-06-08","",30.3,18.6,20.2,707961600000,0.0,"","","",1009.7,"",20.9,83.92,0.0,"","Clear","","","36.138802,33.267837","1992-06-08","yenikas"
166.67,24.0,26.9,25.0,11.2,"1992-06-09","",28.7,46.3,20.1,708048000000,0.0,"","","",1009.3,"",21.5,83.63,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-06-09","yenikas"
172.5,23.5,26.2,25.0,13.0,"1992-06-10","","",52.5,20.1,708134400000,0.0,"","","",1010.7,"",20.6,84.09,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-06-10","yenikas"
270.0,23.5,28.2,25.0,9.4,"1992-06-11","",29.5,23.8,18.7,708220800000,0.0,"","","",1013.6,"",18.6,75.12,0.0,"","Clear","","","36.138802,33.267837","1992-06-11","yenikas"
235.71,24.6,30.7,25.0,5.4,"1992-06-12","",33.6,22.9,17.9,708307200000,0.0,"","","",1013.7,"",18.6,70.16,0.0,"","Clear","","","36.138802,33.267837","1992-06-12","yenikas"
202.86,27.8,30.1,25.0,16.6,"1992-06-13","",34.8,6.3,24.7,708393600000,0.0,"","","",1009.8,"",20.0,63.93,0.0,"","Clear","","","36.138802,33.267837","1992-06-13","yenikas"
223.75,25.4,28.4,25.0,13.0,"1992-06-14","",31.1,16.3,22.1,708480000000,0.0,"","","",1005.4,"",21.2,78.85,0.0,"","Clear","","","36.138802,33.267837","1992-06-14","yenikas"
115.71,23.0,25.1,25.0,14.8,"1992-06-15","","",41.4,21.1,708566400000,0.0,"","Sky Coverage Decreasing, Sky Coverage Increasing","",1001.8,"",18.8,77.97,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-06-15","yenikas"
246.25,21.3,25.7,23.1,11.2,"1992-06-16","","",57.5,18.4,708652800000,0.0,"","Lightning Without Thunder, Rain Showers, Sky Coverage Decreasing","",1001.6,"",15.6,70.9,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-06-16","yenikas"
214.29,21.5,25.4,25.0,11.2,"1992-06-17","","",36.3,17.1,708739200000,6.0,"","Sky Coverage Decreasing","",1003.2,"",17.8,80.05,25.0,"","Rain, Partially cloudy","","","36.138802,33.267837","1992-06-17","yenikas"
131.43,22.8,29.2,23.1,7.6,"1992-06-18","",30.8,82.5,20.4,708825600000,0.1,"","Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Increasing","",1005.7,"",19.7,83.87,12.5,"","Rain, Overcast","","","36.138802,33.267837","1992-06-18","yenikas"
208.75,22.8,26.2,22.8,18.4,"1992-06-19","","",41.3,19.2,708912000000,0.0,"","","",1010.7,"",19.7,83.21,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-06-19","yenikas"
210.0,23.9,26.7,25.0,9.4,"1992-06-20","","",24.3,19.7,708998400000,0.0,"","","",1011.3,"",19.4,76.73,0.0,"","Clear","","","36.138802,33.267837","1992-06-20","yenikas"
227.5,26.0,31.4,25.0,14.8,"1992-06-21","",33.0,15.0,20.7,709084800000,0.0,"","","",1004.7,"",18.3,65.41,0.0,"","Clear","","","36.138802,33.267837","1992-06-21","yenikas"
162.86,24.5,27.4,25.0,18.4,"1992-06-22","",29.6,10.0,20.2,709171200000,0.0,"","Sky Coverage Decreasing","",1007.0,"",21.0,81.83,0.0,"","Clear","","","36.138802,33.267837","1992-06-22","yenikas"
191.67,25.4,27.9,25.0,9.4,"1992-06-23","",30.5,18.3,20.1,709257600000,0.0,"","","",1008.7,"",21.4,79.63,0.0,"","Clear","","","36.138802,33.267837","1992-06-23","yenikas"
203.75,24.9,28.4,25.0,11.2,"1992-06-24","",31.5,12.5,20.2,709344000000,0.0,"","","",1007.9,"",21.9,84.48,0.0,"","Clear","","","36.138802,33.267837","1992-06-24","yenikas"
211.67,25.1,28.1,25.0,9.4,"1992-06-25","",30.9,24.3,20.9,709430400000,0.0,"","","",1006.3,"",22.0,83.8,0.0,"","Clear","","","36.138802,33.267837","1992-06-25","yenikas"
211.43,25.0,28.1,25.0,9.4,"1992-06-26","",31.2,27.1,21.1,709516800000,0.0,"","","",1005.7,"",22.2,85.1,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-06-26","yenikas"
191.25,25.5,28.7,25.0,9.4,"1992-06-27","",32.3,31.3,21.7,709603200000,0.0,"","","",1004.5,"",22.5,84.36,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-06-27","yenikas"
224.29,25.5,28.6,25.0,11.2,"1992-06-28","",30.5,24.3,21.1,709689600000,0.0,"","","",1005.1,"",20.6,75.13,0.0,"","Clear","","","36.138802,33.267837","1992-06-28","yenikas"
205.0,24.0,27.9,25.0,16.6,"1992-06-29","",29.2,7.5,19.6,709776000000,0.0,"","","",1007.3,"",19.2,75.96,0.0,"","Clear","","","36.138802,33.267837","1992-06-29","yenikas"
202.0,24.6,28.1,25.0,11.2,"1992-06-30","",30.2,21.7,20.1,709862400000,0.0,"","","",1011.4,"",20.4,78.17,0.0,"","Clear","","","36.138802,33.267837","1992-06-30","yenikas"
204.29,23.3,27.7,25.0,16.6,"1992-07-01","",29.8,2.9,18.6,709948800000,0.0,"","","",1010.6,"",20.0,82.63,0.0,"","Clear","","","36.138802,33.267837","1992-07-01","yenikas"
223.75,23.8,29.2,25.0,14.8,"1992-07-02","",30.5,1.3,17.1,710035200000,0.0,"","","",1010.6,"",18.7,75.05,0.0,"","Clear","","","36.138802,33.267837","1992-07-02","yenikas"
187.5,24.6,28.1,25.0,11.2,"1992-07-03","",30.9,6.3,20.1,710121600000,0.0,"","","",1012.0,"",21.1,81.56,0.0,"","Clear","","","36.138802,33.267837","1992-07-03","yenikas"
192.86,25.0,28.7,25.0,9.4,"1992-07-04","",32.0,18.8,21.1,710208000000,0.0,"","","",1008.8,"",21.6,81.95,0.0,"","Clear","","","36.138802,33.267837","1992-07-04","yenikas"
227.14,25.5,29.2,25.0,9.4,"1992-07-05","",33.7,2.9,21.1,710294400000,0.0,"","","",1008.0,"",22.4,83.62,0.0,"","Clear","","","36.138802,33.267837","1992-07-05","yenikas"
222.86,26.7,30.1,25.0,9.4,"1992-07-06","",36.4,1.4,21.9,710380800000,0.0,"","","",1012.0,"",23.4,82.74,0.0,"","Clear","","","36.138802,33.267837","1992-07-06","yenikas"
172.5,26.7,32.9,25.0,7.6,"1992-07-07","",38.8,0.0,20.7,710467200000,0.0,"","","",1011.6,"",22.3,78.27,0.0,"","Clear","","","36.138802,33.267837","1992-07-07","yenikas"
203.33,26.5,32.9,25.0,7.6,"1992-07-08","",38.4,0.0,20.2,710553600000,0.0,"","","",1006.4,"",21.9,77.13,0.0,"","Clear","","","36.138802,33.267837","1992-07-08","yenikas"
230.0,27.8,32.1,25.0,18.4,"1992-07-09","",40.5,18.6,22.2,710640000000,0.0,"","Rain Showers","",1003.9,"",23.3,79.32,0.0,"","Clear","","","36.138802,33.267837","1992-07-09","yenikas"
250.0,28.5,32.7,25.0,22.3,"1992-07-10","",34.1,7.5,26.4,710726400000,3.0,"","","",1005.7,"",17.2,51.44,12.5,"","Rain","","","36.138802,33.267837","1992-07-10","yenikas"
266.25,27.7,31.7,25.0,20.5,"1992-07-11","",30.6,0.0,24.6,710812800000,0.0,"","","",1008.3,"",12.7,40.65,0.0,"","Clear","","","36.138802,33.267837","1992-07-11","yenikas"
242.86,25.3,30.2,25.0,9.4,"1992-07-12","",33.9,0.0,19.1,710899200000,0.0,"","","",1008.1,"",18.6,67.14,0.0,"","Clear","","","36.138802,33.267837","1992-07-12","yenikas"
236.67,25.4,30.2,25.0,7.6,"1992-07-13","",35.5,1.7,20.1,710985600000,0.0,"","","",1006.6,"",20.2,73.74,0.0,"","Clear","","","36.138802,33.267837","1992-07-13","yenikas"
207.5,25.4,29.2,25.0,11.2,"1992-07-14","",34.5,22.5,20.2,711072000000,0.0,"","","",1007.2,"",22.3,83.56,0.0,"","Clear","","","36.138802,33.267837","1992-07-14","yenikas"
212.86,25.2,29.1,25.0,11.2,"1992-07-15","",33.1,2.5,19.6,711158400000,0.0,"","","",1007.3,"",21.6,81.18,0.0,"","Clear","","","36.138802,33.267837","1992-07-15","yenikas"
200.0,25.1,29.7,25.0,11.2,"1992-07-16","",32.2,3.3,19.6,711244800000,0.0,"","","",1008.7,"",19.5,73.06,0.0,"","Clear","","","36.138802,33.267837","1992-07-16","yenikas"
198.57,25.4,29.2,25.0,13.0,"1992-07-17","",34.0,0.0,20.4,711331200000,0.0,"","","",1010.0,"",22.1,82.63,0.0,"","Clear","","","36.138802,33.267837","1992-07-17","yenikas"
218.57,26.7,30.2,25.0,9.4,"1992-07-18","",34.2,1.3,21.1,711417600000,0.0,"","","",1008.1,"",21.5,75.16,0.0,"","Clear","","","36.138802,33.267837","1992-07-18","yenikas"
183.75,27.3,30.7,25.0,13.0,"1992-07-19","",36.5,17.5,23.7,711504000000,0.0,"","","",1002.7,"",23.0,78.05,0.0,"","Clear","","","36.138802,33.267837","1992-07-19","yenikas"
238.75,26.8,30.4,25.0,18.4,"1992-07-20","",36.6,50.0,22.9,711590400000,0.0,"","Sky Coverage Decreasing","",999.9,"",22.1,75.87,0.0,"","Partially cloudy","","","36.138802,33.267837","1992-07-20","yenikas"
203.75,24.3,26.9,22.5,14.8,"1992-07-21","",28.5,62.5,22.9,711676800000,8.0,"","Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Increasing","",1004.1,"",19.1,73.17,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","1992-07-21","yenikas"
222.86,25.9,28.4,25.0,18.4,"1992-07-22","",30.2,45.7,22.9,711763200000,77.0,"","","",1008.2,"",19.7,69.51,14.29,"","Rain, Partially cloudy","","","36.138802,33.267837","1992-07-22","yenikas"
