wdir,temp,maxt,visibility,wspd,datetimeStr,solarenergy,heatindex,cloudcover,mint,datetime,precip,solarradiation,weathertype,snowdepth,sealevelpressure,snow,dew,humidity,precipcover,wgust,conditions,windchill,info,address,date,location
210.29,26.3,31.3,14.1,18.4,"2018-05-23","",31.4,32.8,22.2,1527033600000,0.0,"","Smoke Or Haze","",1012.1,"",15.6,52.52,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-05-23","yenikas"
163.44,25.3,27.2,14.6,15.4,"2018-05-24","",29.5,9.9,23.1,1527120000000,0.0,"","Smoke Or Haze","",1010.7,"",17.7,64.47,0.0,"","Clear","","","36.138802,33.267837","2018-05-24","yenikas"
216.45,24.3,27.0,14.6,25.9,"2018-05-25","",27.9,30.2,20.7,1527206400000,0.0,"","","",1007.5,"",17.1,64.72,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-05-25","yenikas"
218.6,23.4,26.2,14.6,15.2,"2018-05-26","","",19.7,19.7,1527292800000,0.0,"","","",1009.0,"",16.0,63.43,0.0,"","Clear","","","36.138802,33.267837","2018-05-26","yenikas"
198.14,24.1,27.0,14.6,11.6,"2018-05-27","",27.6,11.0,20.6,1527379200000,0.0,"","","",1010.4,"",16.6,63.55,0.0,"","Clear","","","36.138802,33.267837","2018-05-27","yenikas"
197.39,24.4,28.0,14.6,15.9,"2018-05-28","",28.8,20.0,20.3,1527465600000,0.0,"","","",1010.7,"",16.3,61.19,0.0,"","Clear","","","36.138802,33.267837","2018-05-28","yenikas"
164.79,24.3,27.3,14.6,15.9,"2018-05-29","",28.5,36.6,21.4,1527552000000,10.1,"","Rain Showers, Sky Coverage Increasing","",1009.1,"",17.2,64.74,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-05-29","yenikas"
189.79,24.0,26.7,14.6,18.4,"2018-05-30","",27.9,34.2,20.9,1527638400000,10.0,"","Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Increasing","",1008.6,"",17.8,68.61,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-05-30","yenikas"
176.0,23.5,27.1,14.6,22.5,"2018-05-31","",28.5,44.3,20.2,1527724800000,24.0,"","Rain Showers, Sky Coverage Decreasing","",1008.7,"",17.5,69.4,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-05-31","yenikas"
203.23,23.1,27.1,14.4,14.2,"2018-06-01","",27.7,51.7,19.7,1527811200000,8.8,"","Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Increasing","",1008.4,"",16.7,67.57,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-06-01","yenikas"
214.29,24.7,28.1,14.6,18.4,"2018-06-02","",29.2,40.5,20.3,1527897600000,0.0,"","","",1009.1,"",17.8,65.71,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-06-02","yenikas"
187.22,25.1,29.1,14.9,22.3,"2018-06-03","",32.0,31.7,21.7,1527984000000,0.0,"","","",1008.9,"",18.3,65.89,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-06-03","yenikas"
143.0,24.5,27.4,14.5,13.2,"2018-06-04","",29.3,32.1,21.2,1528070400000,0.0,"","","",1007.0,"",17.7,66.12,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-06-04","yenikas"
192.05,25.3,28.9,14.6,17.9,"2018-06-05","",30.4,13.7,20.9,1528156800000,0.0,"","","",1008.1,"",15.1,53.96,0.0,"","Clear","","","36.138802,33.267837","2018-06-05","yenikas"
180.43,25.6,29.1,14.6,17.1,"2018-06-06","",30.4,22.5,21.6,1528243200000,0.0,"","","",1013.2,"",15.3,53.98,0.0,"","Clear","","","36.138802,33.267837","2018-06-06","yenikas"
204.45,26.6,30.6,14.6,19.0,"2018-06-07","",32.2,3.6,22.2,1528329600000,0.0,"","","",1014.5,"",16.9,55.51,0.0,"","Clear","","","36.138802,33.267837","2018-06-07","yenikas"
222.0,27.9,30.5,14.6,14.9,"2018-06-08","",34.1,1.1,24.1,1528416000000,0.0,"","","",1011.2,"",17.2,53.9,0.0,"","Clear","","","36.138802,33.267837","2018-06-08","yenikas"
195.74,27.7,32.1,14.6,20.4,"2018-06-09","",33.4,0.6,23.7,1528502400000,0.0,"","","",1008.4,"",18.5,58.11,0.0,"","Clear","","","36.138802,33.267837","2018-06-09","yenikas"
182.05,27.5,29.5,14.8,23.9,"2018-06-10","",32.8,17.0,25.0,1528588800000,0.0,"","","",1005.0,"",17.7,57.54,0.0,"","Clear","","","36.138802,33.267837","2018-06-10","yenikas"
208.25,25.8,28.6,14.6,24.6,"2018-06-11","",30.2,28.2,22.1,1528675200000,0.0,"","","",1004.1,"",17.7,61.18,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-06-11","yenikas"
208.9,26.3,29.9,14.6,20.1,"2018-06-12","",31.3,50.3,22.6,1528761600000,0.0,"","","",1002.2,"",18.6,62.88,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-06-12","yenikas"
158.33,26.1,28.8,13.8,23.5,"2018-06-13","",31.8,21.1,22.7,1528848000000,0.0,"","Rain Showers, Sky Coverage Increasing","",1002.1,"",19.4,67.11,0.0,"","Clear","","","36.138802,33.267837","2018-06-13","yenikas"
166.62,26.1,28.3,14.1,18.4,"2018-06-14","",30.7,36.6,23.2,1528934400000,0.0,"","","",1005.0,"",20.8,72.85,0.0,27.7,"Partially cloudy","","","36.138802,33.267837","2018-06-14","yenikas"
178.52,26.3,29.9,13.7,18.5,"2018-06-15","",33.0,15.7,22.6,1529020800000,2.0,"","Thunderstorm, Sky Coverage Decreasing","",1007.2,"",19.8,68.1,4.17,"","Rain","","","36.138802,33.267837","2018-06-15","yenikas"
154.45,26.1,28.1,13.8,22.4,"2018-06-16","",30.4,50.7,23.7,1529107200000,0.0,"","Rain Showers, Sky Coverage Increasing","",1008.1,"",19.0,65.48,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-06-16","yenikas"
240.39,26.6,29.1,14.1,28.2,"2018-06-17","",30.2,16.3,23.7,1529193600000,0.0,"","","",1007.6,"",17.8,58.79,0.0,"","Clear","","","36.138802,33.267837","2018-06-17","yenikas"
241.09,26.0,29.1,14.6,25.9,"2018-06-18","",30.5,32.6,22.7,1529280000000,0.6,"","Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Decreasing","",1006.9,"",18.1,61.95,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-06-18","yenikas"
194.7,25.4,28.8,14.6,22.8,"2018-06-19","",30.1,35.1,22.1,1529366400000,0.6,"","Rain Showers, Sky Coverage Decreasing","",1008.9,"",17.9,63.44,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-06-19","yenikas"
202.95,25.5,29.7,14.6,27.1,"2018-06-20","",31.4,18.0,21.1,1529452800000,0.0,"","",0.0,1011.5,"",18.2,63.98,0.0,"","Clear","","","36.138802,33.267837","2018-06-20","yenikas"
216.18,26.3,29.1,14.8,27.2,"2018-06-21","",31.5,15.0,22.2,1529539200000,0.0,"","","",1012.7,"",18.7,63.24,0.0,"","Clear","","","36.138802,33.267837","2018-06-21","yenikas"
230.14,26.7,30.1,14.8,26.9,"2018-06-22","",31.5,18.1,22.2,1529625600000,0.0,"","","",1010.5,"",18.0,59.34,0.0,"","Clear","","","36.138802,33.267837","2018-06-22","yenikas"
227.29,26.9,28.9,14.6,26.9,"2018-06-23","",31.3,10.1,24.3,1529712000000,0.0,"","","",1009.1,"",18.2,59.47,0.0,"","Clear","","","36.138802,33.267837","2018-06-23","yenikas"
172.29,26.0,29.1,14.6,21.0,"2018-06-24","",31.8,10.3,21.9,1529798400000,0.0,"","","",1008.9,"",19.3,67.15,0.0,"","Clear","","","36.138802,33.267837","2018-06-24","yenikas"
194.75,26.3,30.4,14.6,21.5,"2018-06-25","",33.0,16.0,22.8,1529884800000,0.0,"","","",1008.5,"",20.6,71.07,0.0,"","Clear","","","36.138802,33.267837","2018-06-25","yenikas"
193.9,26.4,30.1,14.6,23.9,"2018-06-26","",32.9,10.1,22.4,1529971200000,0.0,"","","",1008.7,"",18.8,63.52,0.0,"","Clear","","","36.138802,33.267837","2018-06-26","yenikas"
164.58,26.2,30.7,14.6,18.6,"2018-06-27","",32.5,10.7,21.7,1530057600000,0.0,"","","",1007.5,"",18.2,62.25,0.0,"","Clear","","","36.138802,33.267837","2018-06-27","yenikas"
225.95,26.6,29.2,14.6,27.3,"2018-06-28","",31.1,10.3,23.3,1530144000000,0.0,"","","",1006.1,"",18.6,61.82,0.0,"","Clear","","","36.138802,33.267837","2018-06-28","yenikas"
231.91,26.2,28.8,14.6,30.7,"2018-06-29","",30.3,9.7,23.7,1530230400000,0.0,"","","",1005.7,"",17.3,58.34,0.0,"","Clear","","","36.138802,33.267837","2018-06-29","yenikas"
228.83,25.4,28.3,15.1,30.4,"2018-06-30","",29.3,20.5,21.0,1530316800000,0.0,"","","",1006.1,"",17.2,61.14,0.0,"","Clear","","","36.138802,33.267837","2018-06-30","yenikas"
183.0,25.6,29.8,16.7,18.1,"2018-07-01","",31.4,18.1,21.6,1530403200000,0.0,"","","",1009.6,"",18.8,66.4,0.0,"","Clear","","","36.138802,33.267837","2018-07-01","yenikas"
182.86,26.3,29.8,16.2,21.2,"2018-07-02","",32.6,9.8,21.9,1530489600000,0.0,"","","",1009.4,"",19.8,67.99,0.0,"","Clear","","","36.138802,33.267837","2018-07-02","yenikas"
177.27,26.9,29.9,14.6,17.3,"2018-07-03","",33.9,2.5,23.4,1530576000000,0.0,"","","",1007.6,"",20.8,69.66,0.0,"","Clear","","","36.138802,33.267837","2018-07-03","yenikas"
149.29,27.8,29.5,14.6,14.9,"2018-07-04","",34.6,5.8,25.3,1530662400000,1.0,"","","",1005.3,"",21.8,70.84,4.17,"","Rain","","","36.138802,33.267837","2018-07-04","yenikas"
193.56,30.8,34.6,14.6,18.4,"2018-07-05","",36.1,0.7,25.8,1530748800000,0.0,"","","",1002.6,"",16.1,42.24,0.0,"","Clear","","","36.138802,33.267837","2018-07-05","yenikas"
220.85,30.5,34.6,14.6,20.3,"2018-07-06","",35.5,0.4,27.2,1530835200000,0.0,"","","",1002.7,"",15.6,41.47,0.0,"","Clear","","","36.138802,33.267837","2018-07-06","yenikas"
164.0,28.9,31.4,14.6,14.0,"2018-07-07","",36.0,10.2,26.2,1530921600000,0.0,"","","",1003.6,"",18.8,57.23,0.0,"","Clear","","","36.138802,33.267837","2018-07-07","yenikas"
141.0,27.8,30.5,14.6,15.0,"2018-07-08","",36.0,3.4,23.9,1531008000000,0.0,"","","",1005.3,"",21.0,67.38,0.0,"","Clear","","","36.138802,33.267837","2018-07-08","yenikas"
215.17,27.3,30.4,14.7,15.8,"2018-07-09","",34.2,9.3,23.7,1531094400000,0.0,"","","",1007.6,"",19.5,63.08,0.0,"","Clear","","","36.138802,33.267837","2018-07-09","yenikas"
203.25,27.6,31.3,14.6,26.9,"2018-07-10","",34.7,4.1,23.1,1531180800000,0.0,"","","",1008.1,"",19.3,61.01,0.0,"","Clear","","","36.138802,33.267837","2018-07-10","yenikas"
194.55,27.7,30.8,14.6,25.1,"2018-07-11","",34.8,2.8,23.5,1531267200000,0.0,"","","",1006.8,"",18.2,56.66,0.0,11.2,"Clear","","","36.138802,33.267837","2018-07-11","yenikas"
182.62,27.8,31.9,14.6,23.0,"2018-07-12","",35.4,4.9,23.6,1531353600000,0.0,"","","",1005.7,"",19.5,61.3,0.0,"","Clear","","","36.138802,33.267837","2018-07-12","yenikas"
170.11,28.4,31.2,14.6,22.9,"2018-07-13","",38.3,6.3,25.2,1531440000000,0.8,"","","",1002.5,"",22.4,70.22,4.17,"","Rain","","","36.138802,33.267837","2018-07-13","yenikas"
193.37,30.0,34.1,14.6,21.2,"2018-07-14","",39.2,8.5,26.2,1531526400000,0.0,"","","",1000.3,"",20.9,59.94,0.0,"","Clear","","","36.138802,33.267837","2018-07-14","yenikas"
211.82,30.2,34.4,14.6,26.2,"2018-07-15","",38.1,8.9,26.6,1531612800000,0.0,"","","",1001.4,"",20.7,57.93,0.0,"","Clear","","","36.138802,33.267837","2018-07-15","yenikas"
165.18,29.7,32.5,14.6,21.7,"2018-07-16","",37.5,16.4,26.0,1531699200000,0.0,"","","",1003.7,"",19.8,56.74,0.0,"","Clear","","","36.138802,33.267837","2018-07-16","yenikas"
223.32,30.1,33.7,13.8,33.5,"2018-07-17","",37.6,1.6,26.2,1531785600000,0.0,"","","",1004.7,"",17.9,49.26,0.0,"","Clear","","","36.138802,33.267837","2018-07-17","yenikas"
174.14,29.1,31.1,13.8,18.4,"2018-07-18","",36.8,8.2,26.4,1531872000000,0.0,"","","",1003.7,"",18.7,55.4,0.0,"","Clear","","","36.138802,33.267837","2018-07-18","yenikas"
193.81,28.0,31.3,13.8,19.7,"2018-07-19","",35.7,9.0,23.2,1531958400000,0.0,"","","",1003.2,"",18.4,56.22,0.0,"","Clear","","","36.138802,33.267837","2018-07-19","yenikas"
172.7,28.5,31.9,14.8,20.1,"2018-07-20","",35.7,17.1,25.1,1532044800000,0.0,"","","",1004.5,"",21.0,64.36,0.0,"","Clear","","","36.138802,33.267837","2018-07-20","yenikas"
189.52,28.2,31.4,14.6,19.9,"2018-07-21","",36.3,23.4,24.7,1532131200000,2.0,"","","",1005.5,"",19.5,60.06,4.17,"","Rain","","","36.138802,33.267837","2018-07-21","yenikas"
198.22,30.0,34.1,14.6,21.6,"2018-07-22","",38.1,4.6,25.9,1532217600000,0.0,"","","",1004.3,"",20.1,56.05,0.0,"","Clear","","","36.138802,33.267837","2018-07-22","yenikas"
187.1,31.2,35.7,14.5,22.7,"2018-07-23","",39.0,2.7,27.5,1532304000000,0.0,"","","",1002.8,"",18.0,47.34,0.0,"","Clear","","","36.138802,33.267837","2018-07-23","yenikas"
126.23,29.6,31.5,14.7,17.9,"2018-07-24","",38.5,11.7,27.6,1532390400000,0.0,"","","",1002.6,"",20.7,60.68,0.0,"","Clear","","","36.138802,33.267837","2018-07-24","yenikas"
209.22,29.0,31.8,14.5,25.4,"2018-07-25","",35.7,18.9,26.2,1532476800000,0.0,"","","",1003.8,"",21.7,65.7,0.0,"","Clear","","","36.138802,33.267837","2018-07-25","yenikas"
215.7,28.0,31.2,14.5,27.3,"2018-07-26","",34.2,19.3,24.6,1532563200000,0.0,"","","",1007.4,"",19.0,58.29,0.0,"","Clear","","","36.138802,33.267837","2018-07-26","yenikas"
224.14,27.7,31.0,14.5,28.0,"2018-07-27","",34.4,7.2,24.1,1532649600000,0.0,"","","",1008.5,"",19.2,60.12,0.0,"","Clear","","","36.138802,33.267837","2018-07-27","yenikas"
219.43,28.4,32.5,14.8,25.2,"2018-07-28","",36.4,8.5,23.1,1532736000000,0.0,"","","",1005.4,"",19.1,57.55,0.0,"","Clear","","","36.138802,33.267837","2018-07-28","yenikas"
185.1,28.5,31.6,14.6,22.5,"2018-07-29","",36.2,5.3,24.7,1532822400000,0.0,"","","",1003.7,"",19.4,58.47,0.0,"","Clear","","","36.138802,33.267837","2018-07-29","yenikas"
226.13,28.8,31.5,15.7,24.6,"2018-07-30","",36.3,14.5,25.4,1532908800000,0.0,"","","",1004.8,"",21.9,66.64,0.0,"","Clear","","","36.138802,33.267837","2018-07-30","yenikas"
243.38,29.2,31.6,17.1,28.7,"2018-07-31","",36.5,16.2,25.6,1532995200000,0.0,"","","",1005.6,"",22.5,67.77,0.0,"","Clear","","","36.138802,33.267837","2018-07-31","yenikas"
214.3,28.3,31.9,15.1,25.9,"2018-08-01","",36.6,16.8,23.9,1533081600000,0.0,"","","",1006.5,"",20.2,61.96,0.0,"","Clear","","","36.138802,33.267837","2018-08-01","yenikas"
168.17,28.9,31.4,16.7,22.9,"2018-08-02","",38.7,17.4,25.7,1533168000000,0.0,"","","",1005.0,"",22.8,69.63,0.0,"","Clear","","","36.138802,33.267837","2018-08-02","yenikas"
176.58,29.4,31.2,16.7,15.8,"2018-08-03","",39.0,28.2,27.4,1533254400000,0.9,"","","",1003.5,"",23.7,71.45,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-08-03","yenikas"
136.82,29.1,31.5,16.7,14.4,"2018-08-04","",38.8,10.8,26.7,1533340800000,0.0,"","","",1005.0,"",23.7,72.84,0.0,"","Clear","","","36.138802,33.267837","2018-08-04","yenikas"
190.57,28.8,31.5,16.7,19.7,"2018-08-05","",37.0,29.1,26.1,1533427200000,0.0,"","","",1008.0,"",23.0,71.09,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-08-05","yenikas"
197.61,28.6,31.8,16.9,20.2,"2018-08-06","",37.0,15.1,25.0,1533513600000,0.0,"","Rain Showers","",1008.6,"",22.0,67.96,0.0,"","Clear","","","36.138802,33.267837","2018-08-06","yenikas"
183.62,29.1,32.1,16.7,25.0,"2018-08-07","",37.9,20.2,25.7,1533600000000,0.0,"","","",1006.7,"",22.5,67.74,0.0,"","Clear","","","36.138802,33.267837","2018-08-07","yenikas"
216.35,30.0,35.8,16.8,22.6,"2018-08-08","",39.0,4.0,26.5,1533686400000,0.0,"","","",1005.5,"",21.6,61.45,0.0,"","Clear","","","36.138802,33.267837","2018-08-08","yenikas"
232.04,31.2,34.6,16.7,19.0,"2018-08-09","",39.7,3.3,28.0,1533772800000,0.0,"","","",1006.9,"",17.8,45.72,0.0,"","Clear","","","36.138802,33.267837","2018-08-09","yenikas"
90.5,12.3,13.1,14.2,14.7,"2018-01-24","","",89.7,11.3,1516752000000,1.46,"","Rain, Rain Showers, Light Rain, Sky Coverage Increasing","",1012.8,"",6.4,67.88,12.5,"","Rain, Overcast","","","36.138802,33.267837","2018-01-24","yenikas"
118.87,9.8,11.9,12.2,23.9,"2018-01-25","","",85.2,7.5,1516838400000,14.67,"","Rain, Rain Showers, Light Rain, Sky Coverage Increasing","",1008.9,"",3.8,66.93,16.67,"","Rain, Overcast",3.8,"","36.138802,33.267837","2018-01-25","yenikas"
97.42,10.7,13.3,13.6,19.8,"2018-01-26","","",69.3,7.7,1516924800000,26.6,"","Rain Showers, Sky Coverage Increasing","",1010.2,"",3.3,60.94,16.67,"","Rain, Partially cloudy",6.0,"","36.138802,33.267837","2018-01-26","yenikas"
153.83,11.7,15.3,14.6,13.0,"2018-01-27","","",13.1,8.9,1517011200000,0.0,"","","",1019.9,"",2.9,55.84,0.0,44.6,"Clear",7.7,"","36.138802,33.267837","2018-01-27","yenikas"
232.31,12.1,14.8,18.5,11.2,"2018-01-28","","",35.1,9.2,1517097600000,0.0,"","","",1024.6,"",2.9,53.63,0.0,"","Partially cloudy",7.8,"","36.138802,33.267837","2018-01-28","yenikas"
214.48,11.5,14.9,15.6,18.4,"2018-01-29","","",15.1,8.4,1517184000000,0.0,"","","",1023.7,"",4.2,61.61,0.0,"","Clear",6.8,"","36.138802,33.267837","2018-01-29","yenikas"
183.88,13.3,17.0,14.6,18.4,"2018-01-30","","",26.5,9.4,1517270400000,0.0,"","","",1023.8,"",6.0,61.96,0.0,"","Partially cloudy",7.9,"","36.138802,33.267837","2018-01-30","yenikas"
161.19,13.6,16.8,15.6,11.2,"2018-01-31","","",37.5,10.4,1517356800000,0.0,"","","",1023.6,"",8.2,70.31,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-01-31","yenikas"
170.0,14.2,17.6,15.7,13.1,"2018-02-01","","",31.3,10.8,1517443200000,0.0,"","","",1024.8,"",7.9,66.5,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-02-01","yenikas"
168.43,13.8,17.0,14.8,14.8,"2018-02-02","","",42.4,10.6,1517529600000,0.0,"","","",1026.3,"",6.9,63.51,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-02-02","yenikas"
198.54,14.3,16.8,14.6,14.8,"2018-02-03","","",62.6,12.0,1517616000000,0.0,"","","",1024.5,"",7.8,64.92,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-02-03","yenikas"
130.91,14.6,17.2,14.5,11.3,"2018-02-04","","",75.1,12.5,1517702400000,0.0,"","","",1022.3,"",9.4,70.98,0.0,"","Overcast","","","36.138802,33.267837","2018-02-04","yenikas"
172.45,15.2,18.8,14.5,11.2,"2018-02-05","","",53.6,12.8,1517788800000,0.0,"","","",1018.6,"",9.6,69.7,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-02-05","yenikas"
197.96,15.0,19.1,14.2,16.6,"2018-02-06","","",27.6,10.9,1517875200000,0.0,"","Mist, Smoke Or Haze","",1018.8,"",8.7,66.41,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-02-06","yenikas"
183.09,16.1,20.5,13.9,18.4,"2018-02-07","","",30.8,12.6,1517961600000,0.0,"","Mist, Smoke Or Haze","",1023.3,"",9.1,64.05,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-02-07","yenikas"
171.79,16.9,19.1,13.7,20.5,"2018-02-08","","",71.2,14.4,1518048000000,0.26,"","Rain, Rain Showers, Light Rain, Sky Coverage Increasing, Sky Unchanged","",1019.0,"",9.3,61.16,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-02-08","yenikas"
199.27,16.6,19.6,13.8,15.7,"2018-02-09","","",58.7,13.7,1518134400000,0.0,"","","",1013.9,"",9.6,63.74,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-02-09","yenikas"
112.87,16.4,18.6,13.7,21.5,"2018-02-10","","",79.6,14.1,1518220800000,0.0,"","Mist, Smoke Or Haze","",1011.6,"",10.1,66.26,0.0,"","Overcast","","","36.138802,33.267837","2018-02-10","yenikas"
193.55,17.6,20.5,12.5,35.3,"2018-02-11","","",77.2,15.9,1518307200000,0.0,"","Mist, Rain Showers, Sky Coverage Increasing, Smoke Or Haze","",1007.4,"",10.1,61.55,0.0,"","Overcast","","","36.138802,33.267837","2018-02-11","yenikas"
239.41,15.9,18.2,13.0,14.9,"2018-02-12","","",73.8,13.9,1518393600000,0.4,"","Rain, Rain Showers, Sky Coverage Increasing, Smoke Or Haze","",1010.6,"",7.6,57.78,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-02-12","yenikas"
217.78,14.8,17.9,14.4,18.6,"2018-02-13","","",32.7,11.8,1518480000000,2.0,"","Lightning Without Thunder, Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Unchanged","",1013.2,"",7.1,60.01,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-02-13","yenikas"
225.0,14.3,17.2,13.5,13.3,"2018-02-14","","",62.6,12.0,1518566400000,6.73,"","Rain Showers, Sky Coverage Increasing","",1019.2,"",7.1,62.63,9.09,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-02-14","yenikas"
84.41,14.8,17.9,14.9,26.9,"2018-02-15","","",69.9,12.2,1518652800000,10.99,"","Rain Showers, Sky Coverage Increasing","",1019.1,"",7.7,63.4,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-02-15","yenikas"
86.29,17.5,18.9,16.8,36.0,"2018-02-16","","",63.8,15.2,1518739200000,0.0,"","","",1015.1,"",8.4,55.16,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-02-16","yenikas"
207.67,16.4,18.8,16.4,26.0,"2018-02-17","","",75.5,13.4,1518825600000,40.3,"","Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1011.1,"",8.7,60.85,16.67,"","Rain, Overcast","","","36.138802,33.267837","2018-02-17","yenikas"
234.17,17.7,20.0,16.9,23.0,"2018-02-18","","",7.3,13.3,1518912000000,0.0,"","","",1010.2,"",3.7,40.56,0.0,50.0,"Clear","","","36.138802,33.267837","2018-02-18","yenikas"
220.33,14.3,18.2,16.3,11.2,"2018-02-19","","",44.2,10.9,1518998400000,0.0,"","","",1014.7,"",5.7,56.51,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-02-19","yenikas"
165.05,14.7,17.0,14.3,12.8,"2018-02-20","","",78.4,13.1,1519084800000,1.49,"","Lightning Without Thunder, Rain Showers, Sky Coverage Increasing","",1013.7,"",8.7,67.38,4.17,"","Rain, Overcast","","","36.138802,33.267837","2018-02-20","yenikas"
166.75,14.7,18.0,13.8,18.4,"2018-02-21","","",64.0,11.7,1519171200000,10.78,"","Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1011.1,"",9.1,69.34,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-02-21","yenikas"
135.88,15.8,17.7,17.6,22.3,"2018-02-22","","",37.6,12.9,1519257600000,0.1,"","","",1011.9,"",9.8,67.54,5.88,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-02-22","yenikas"
211.87,16.1,18.8,20.0,10.8,"2018-02-23","","",32.7,12.4,1519344000000,0.0,"","","",1010.2,"",8.9,62.83,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-02-23","yenikas"
210.65,15.3,18.7,16.2,11.2,"2018-02-24","","",33.0,11.7,1519430400000,0.0,"","Rain Showers","",1009.8,"",7.9,61.81,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-02-24","yenikas"
207.63,14.7,18.2,15.1,22.8,"2018-02-25","","",58.5,11.7,1519516800000,14.5,"","Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged","",1007.0,"",8.7,68.54,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-02-25","yenikas"
158.29,13.2,13.9,14.6,25.8,"2018-02-26","","",89.1,12.2,1519603200000,12.56,"","Rain Showers, Sky Coverage Increasing","",1007.0,"",8.6,74.0,12.5,"","Rain, Overcast","","","36.138802,33.267837","2018-02-26","yenikas"
228.04,15.2,19.3,16.4,20.1,"2018-02-27","","",53.2,12.3,1519689600000,10.7,"","Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged","",1009.0,"",8.9,67.03,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-02-27","yenikas"
175.92,15.0,18.1,16.2,12.8,"2018-02-28","","",50.9,11.7,1519776000000,5.2,"","Rain Showers, Sky Coverage Increasing","",1015.7,"",8.7,66.25,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-02-28","yenikas"
249.25,16.6,19.6,15.9,22.3,"2018-03-01","","",57.9,12.9,1519862400000,5.5,"","Rain Showers, Sky Coverage Increasing","",1013.8,"",9.0,61.32,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-03-01","yenikas"
121.91,14.7,17.8,14.6,13.0,"2018-03-02","","",44.5,10.4,1519948800000,0.0,"","","",1016.3,"",6.2,57.34,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-03-02","yenikas"
132.18,15.2,18.7,14.6,14.8,"2018-03-03","","",66.8,11.7,1520035200000,0.0,"","","",1014.3,"",9.7,69.84,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-03-03","yenikas"
180.68,15.5,18.9,14.6,13.0,"2018-03-04","","",68.9,12.1,1520121600000,0.0,"","","",1010.4,"",9.4,67.19,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-03-04","yenikas"
163.43,16.8,19.3,13.7,14.8,"2018-03-05","","",50.6,13.8,1520208000000,0.0,"","Mist, Smoke Or Haze","",1010.0,"",11.1,69.0,0.0,"","Partially cloudy","","","36.138802,33.267837","2018-03-05","yenikas"
120.86,18.1,21.2,12.9,18.4,"2018-03-06","","",53.8,15.4,1520294400000,0.2,"","Mist, Sky Coverage Decreasing, Smoke Or Haze","",1009.5,"",12.0,67.76,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2018-03-06","yenikas"
160.58,16.1,19.7,13.9,14.9,"2018-03-07","","",46.5,12.7,1520380800000,0.0,"","Mist, Smoke Or Haze","",1015.5,"",10.9,71.3,0.0,9.4,"Partially cloudy","","","36.138802,33.267837","2018-03-07","yenikas"
